config,range,cost,velocity,result
"*aMM0+++++*bNM4*cMN1++++*dLM2++++*eML1+++*fLN3*gNL3^ab^ac^ad^ae^cf^bg,12,0",-0.454656,3578.214,15.63837,CouldNotStabilize
"*aMM0++*bNM2+++*cMN1+*dLM2+++*eML1^ab^ac^ad^ae,5,3",-0.1325367,2562.789,14.92636,CouldNotStabilize
"*aMM0----*bNM2+++*cMN1+++*dLM2+++*eML1+++*fLN0-*gNL0-*hNN2*iLL1^ab^ac^ad^ae^df^eg^ch^di^ei,34,3",9.535903,4430.816,28.67952,Success
"*aMM0+++++*bNM1+++*cMN2+++*dLM2+++*eML1+++*fLN3*gNL3^ab^ac^ad^ae^cf^bg,12,0",9.719399,3630.402,10.81542,Success
"*aMM0+*bNM3+++*cMN3+++*dLM3+++*eML3+++*fOM1+++++*gMO2+++++*hKM1+++*iMK2++++^ab^ac^ad^ae^bf^cg^dh^ei,5,3",-0.008077317,3371.622,0.5952339,CouldNotStabilize
"*aMM0+++++*bNM2+++*cMN1+++*dLM2++*eML1+++*fLN3++*gNL3++*hOM1+++*iMO2+++*jMK2+++*kKM1+++^ab^ac^ab^ad^ae^df^ch^ei^cf^eg^hb^ic,30,3",0.0,0.0,0.0,Timeout
"*aMM0--*bNM2++*cMN1++*dLM2++*eML1++*fMO1+++*gKM2+++*hMK1+++*iOM2+++*jNL3++*kLN3++*lLL0+*mNN0^ab^ac^ad^ae^cf^dg^eh^bi^ej^dk^bl^cl^em^dm,35,3",0.0,0.0,0.0,Timeout
"*aMM0--*bNM2+*cMN1+*dLM2+*eML1+*fLN3---------------*gNL3--------------^ab^ac^ad^ae^df^eg^cf^bg^gd,20,3",-0.00437836,1759.299,0.6435085,CouldNotStabilize
"*aMM0-----------------*bNM2++*cMN1++*dLM2++*eML1++*fLN0++*gNL0++*hOM1+++*iMO2+++*jMK2+++*kKM1+++^ab^ac^ad^ae^df^fc^eg^gb^bh^ci^ej^dk,61,3",6.547784,5172.94,26.71972,Success
"*aMM0+++*bNM2+++*cMN1++*dLM2+++*eML1+++*fLN3+*gNL3+++++++*iNK2*hLL1+++*jOL4^ab^ac^ad^ae^cf^bg^gi^fh,22,0",0.0,0.0,0.0,Timeout
"*aMM0+++*bNM2+++*cMN1++*dLM2+++*eML1+++*fLN3*gNL3*jLP4*iOL0++*kKO4*hLO0++*lOK3*mPL4^ab^ac^ad^ae^bf^cg^dh^ei^fl^hj^ik^im,22,0",0.0,0.0,0.0,Timeout
"*aMM0+*bNM2+++*cMN1+++*dLM2+++*eML1+++*fLN0*gLL1*hNL0*iNN2^ab^ac^ad^ae^cf^dg^eh^bi^gd^eh,10,3",34.12291,5538.643,32.62072,Success
"*aMM2++++++++++++++++*bML3----------------*cNL2++++++++++++++++*dNK1++++++++*eNJ0++++++++++++++++*fOK2----------------*gMK2----------------*hLM0----*iMJ0++++++++++++++++*jMN4++++++++++++++++*kOJ2++++++++++++++++^ab^bc^cd^de^df^dg^gh^fi^cj^hk,70,3",0.0,0.0,0.0,Timeout
"*aMM0+++++++*bNM1*cMN1++*dLM2++*eML1++^ab^ac^ad^ae,10,3",-0.483156,3728.527,6.201118,CouldNotStabilize
"*aMM0-*bNM2+*cMN1+*dLM2+*eML1+*fLN3-------*gNL3------^ab^ac^ad^ae^df^eg^cf^bg,1,3",-0.0001804837,1959.662,0.1796903,CouldNotStabilize
"*aMM2++++++++++++++++*bML3----------------*cNL2++++++++++++++++*dMN2++++++++*eNK1++++++++++++++++*fNJ1++++++++++++++++*gMK1----------------*hMJ0--*iLN4--------*jKN1++++++++++++++++^ab^bc^ad^ce^df^bg^eh^fi^ij,70,3",0.0,0.0,0.0,Timeout
"*aMM2++++++++++++++++*bML3----------------*cNL2++++++++++++++++*dLL4----*eLM4++++*fNK1++++++++++++++++*gOL3----*hMJ4----------------*iLN4----------------*jKN1++++++++++++++++*kLO1++++*lOJ3--^ab^bc^cd^de^df^dg^gh^hi^ij^hk^kl,70,3",0.0,0.0,0.0,Timeout
"*aMM0+++++*bNM2+++*cMN1+++*dLM2+++*eML2+++*fLL3++*gNN3^ab^ac^ad^ae^cf^bg,26,0",0.0,0.0,0.0,Timeout
"*aMM4++++++*bNM0++++*cMN4+++*dLM4+++*eML4+++*fOM3++++++++++*gMO3++++++++++*hKM3++++++++++*iMK3++++++++++*jPM1+++++*kMP2+++++*lJM2*mMJ2+++^ab^ac^ad^ae^bf^cg^dh^ei^fj^gk^hl^im,20,3",-0.01850309,3974.45,2.913913,CouldNotStabilize
"*aMM0----*bNM2+++*cMN1+++*dLM2+++*eML1+++*fLN0----*gNL0----^ab^ac^ad^ae^df^eg^cf^gb,7,3",12.05999,3430.806,32.93755,Success
"*aMM0+++++*bNM2+++*cMN2+++*dLM2+++*eML2+++*fNN3*gLL3*hOM2++*iKM2++*jMO1++*kMK2++*lLN3*mNL3^ab^ac^ad^ae^cf^eg^ch^di^ej^bj^dk^ck^el^bl,25,3",0.0,0.0,0.0,Timeout
"*aMM2++++++++++++++++*bNM2++*cNL0++++++++++++++++*dOM2++++++++++++++++*eKM1----------------*fKN4++++++++++++++++*gJN2--------*hLN1----------------*iJM2----------------^ab^ac^bd^ce^df^fg^fh^ei,70,3",0.0,0.0,0.0,Timeout
"*aMM0+++++*bNM3*cMN3*dLM3*eML3*fNN1++*gLL1++*hLN4*iNL4^ab^ac^ad^ae^cf^eg^ch^ei^bf^dg^dh,20,3",-0.4452649,3279.353,0.04704379,CouldNotStabilize
"*aMM0+++++*bNM2+++++*cMN2*dLM2+++*eML2+++*fOM2+++*gMO2+++*hKM1+++*iMK2+++^ab^ac^ad^ae^bf^cg^dh^ei,5,3",-0.3441547,4317.263,5.986407,CouldNotStabilize
"*aMM0+++++*bNM3+++*cMN3+++*dLM3++*eML3++*fOM1+++++*gMO2+++++*hMK2++++++*iKM1^ab^ac^ad^ae^bf^cg^eh^di,13,3",-0.5846766,4340.791,18.50519,CouldNotStabilize
"*aMM2++++++++++++++++*bML3----------------*cNL2++++++++++++++++*dNK1++++++++*eNJ0++++++++++++++++*fMK4+*gMJ0--------*hLJ3----------------*iLK3----------------*jLM3++++++++++++++++*kLP0----------------*lKM1++^ab^bc^cd^de^df^fg^gh^bi^ij^ek^kl,70,3",0.0,0.0,0.0,Timeout
"*aMM0+++++*bNM2++*cMN1++*dLM2++*eML1++*fMO1++*gKM2++*hMK1++*iOM2++*jNL0++*kLN0++^ab^ac^ad^ae^cf^dg^eh^bi^ej^dk^fb,53,3",2.208724,7385.904,14.46549,HitBoundary
"*aMM0--*bNM2++*cMN1++*dLM2++*eML1++*fMO1++*gKM2++*hMK1++*iOM2++*jNL0+*kLN0+^ab^ac^ad^ae^cf^dg^eh^bi^ej^dk^kc,58,3",2.915089,5599.143,25.04016,HitBoundary
"*aMM0-*bNM2+*cMN1+*dLM2+*eML1+*fLN3----------------*gNL3--------------^ab^ac^ad^ae^df^eg^cf^bg,5,3",-0.0005279827,1910.867,0.2264932,CouldNotStabilize
"*aMM4+++++++++++++++++,70,3",0.0,0.0,0.0,Error
"*aMM4+++++++*bNM0++++*cNN3++*dNL0++*eLM4++++++++++++++++^ab^bc^ad^ce,70,3",0.0,0.0,0.0,Timeout
"*aMM0+*bNM3+++*cMN3+++*dLM3+++*eML3+++*fOM1++++*gMO2++*hKM1*iMK3*jNN3*kLL3^ab^ac^ad^ae^bf^cg^dh^ei^bj^dk,18,3",-0.5798498,2896.487,0.3063395,CouldNotStabilize
"*aMM0+++++*bNM1*cMN1+++*dLM2+++*eML1+++*fNN3*gLL3*hLN4*iNL4^ab^ac^ad^ae^cf^eg^ch^ei^bf^dg^dh^ib,10,3",-0.5504387,3508.339,37.28952,CouldNotStabilize
"*aMM0+++++++++++*bNM3+++*cMN3+++*dLM3+++*eML3+++*fOM1++++++*gMO2++++++*hKM1++++++*iMK2++++++^ab^ac^ad^ae^bf^cg^dh^ei,5,3",12.18722,6869.375,7.436627,Success
"*aMM0+++++++++*bNM2+++*cMN1+++*dLM2+++*eML1+++*fMO0*gOM2*hMK2*iKM1*jNL0*kLN0^ab^ac^ad^ae^cf^bg^dh^ei^ej^dk^jb^kc,20,3",0.0,0.0,0.0,Timeout
"*aMM0+++++*bNM1+*cMN1++*dLM2+*eML1+*fLN3*gNL3^ab^ac^ad^ae^cf^bg,20,0",-0.2695826,3288.714,2.768376,CouldNotStabilize
"*aMM0+++++++++*bNM2++++*cMN1+++*dLM2*eML1^ab^ac^ad^ae,16,1",-0.4472822,4469.513,4.153764,CouldNotStabilize
"*aMM0++++++++++++*bNM2+++*cMN1+++*dLM2+++*eML1+++*fMO1*gOM2^ab^ac^ad^ae^cf^bg,12,0",10.96717,5881.248,12.97057,Success
"*aMM0++++*bNM2+*cMN1+*dLM2+*eML1+*fOM1+++*gMO2+++*hMK2+++*iKM1+++*jLN0++++*kNL0++++^ab^ac^ad^ae^bf^cg^eh^di^dj^ek,35,3",34.61388,8088.444,22.14733,Success
"*aMM0+++++*bNM2++*cMN1++*dLM2++*eML1++*fMO2++*gOM1+^ab^ac^ad^ae,20,3",0.0,0.0,0.0,Timeout
"*aMM0++++++++++*bNM2++++*cMN1++++*dLM2++++*eML1++++*fLN0++*gNL0++*hOM1+++*iMO2+++*jMK2+++*kKM1+++*lNN0*mLL0^ab^ac^ad^ae^df^eg^bh^ci^ej^dk^bl^dm^fc^gb^em^cl,80,3",-0.7805562,12436.64,81.60706,CouldNotStabilize
"*aMM0+++++*bNM3*cMN3*dLM3*eML3*fNL1*gLN2+^ab^ac^ad^ae^bf^cg,10,3",-0.5773009,3173.041,4.305089,CouldNotStabilize
"*aMM0--*bNM2+*cMN1+*dLM2+*eML1+*fLN3------------------*gNL3------------------^ab^ac^ad^ae^df^eg^cf^gc,8,3",0.4071521,1744.018,10.72806,Success
"*aMM0+++++*bNM2++*cMN2++*dLM2*eML1++++*fOM1++++*gMO2++++*hKM1++++*iMK2++++*jNN3+^ab^ac^ad^ae^bf^cg^dh^ei^bj^cj,5,3",-0.0002435058,4491.621,0.8204262,CouldNotStabilize
"*aMM0+++++*bNM2+++++*cMN1+++++*dLM2+++++*eML1+++++*fNN0++*gLO4++*hOM2++*iKM2++*jMO4^ab^ac^ad^ae^cf^bg^eh^di^ej,5,3",0.0,0.0,0.0,Timeout
"*aMM0--*bNM2++*cMN1++*dLM2+*eML1+*fNL3------*gLN3------^ab^ac^ad^ae^ef^dg,12,3",-0.004435447,1888.916,0.08299804,CouldNotStabilize
"*aMM0*bNM2+*cMN1+*dLM2+*eML1+*fNL3--------------*gLN3-----------^ab^ac^ad^ae^ef^dg,23,3",-0.2088097,2091.241,6.133692,CouldNotStabilize
"*aMM0++++*bNM3*cMN2+++*dLM2+++*eML1+*fOM3*gMO3^ab^ac^ad^ae^bf^cg,10,3",-0.7583376,3168.263,7.406126,CouldNotStabilize
"*aMM0++++*bNM2*cMN1*dLM2*eML3^ab^ac^ad^ae,29,2",-0.6228436,2737.249,1.254417,CouldNotStabilize
"*aMM0*bNM2++++*cMN1++++*dLM2++++*eML1++++*fNN3--*gLL3+*hLN2*iNL1^ab^ac^ad^ae^cf^bf^eg^dg^hc^ib^ei^dh,20,3",-0.02111241,3008.132,0.09341804,CouldNotStabilize
"*aMM0+++++++++++++*bNM2+++*cMN2+++*dLM2+++*eML2+++*fLN0++*gNL0++*hOM1+++*iMO2+++*jMK2+++*kKM1+++^ab^ac^ad^ae^df^eg^bh^ci^ej^dk^fc^gb,72,3",-0.2661553,10490.24,0.002263087,CouldNotStabilize
"*aMM0++++++++++*bNM2+++*cMN1+++*dLM2+++*eML1+++*fMO1++*gOM2++*hKM1++*iMK2++*jLL3+++++++++*kLN3+++++++++^ab^ac^ad^ae^bf^cg^eh^di^dj^ek,65,3",0.0,0.0,0.0,Timeout
"*aMM0+++++*bNM2+++++*cMN1+++++*dLM2+++++*eML1+++++*fLL3++++*gNN3-----------*hLN3-----*iNL3-----------^ab^ac^ad^ae^df^bg^dh^bi,10,3",-0.001468276,4385.221,0.773152,CouldNotStabilize
"*aMM0-*bNM2+*cMN1+*dLM2+*eML1+*fLN3-------------*gNL3--------------^ab^ac^ad^ae^df^ef^cg^cg,9,3",0.0,0.0,0.0,Timeout
"*aMM2++++++++++++++++*bML3----------------*cMN1+*dLN2----------------*eKN3++++++++++++++++*fNL0++++++++++++++++*gJN1++++++++++++++++*hKO0--*iLL3----------------*jKL3+^ab^ac^cd^de^af^eg^eh^hi^bj,70,3",0.0,0.0,0.0,Timeout
"*aMM2++++++++++++++++*bML3----------------*cNL2++++++++++++++++*dMN0++*eLN1----------------*fNK1++++++++++++++++*gNJ0++++++++++++++++*hOK0----------------*iOJ2++++++++++++++++*jPJ2++++++++++++++++^ab^bc^cd^ae^cf^eg^gh^fi^ej,70,3",0.0,0.0,0.0,Timeout
"*aMM0*bNM2+*cMN1+*dLM2+*eML1+*fLN3---------------------*gNL3--------------------^ab^ac^ad^ae^df^ef^cg^eg,10,3",1.5498,2056.477,18.06261,Success
"*aMM0-*bNM2++*cMN1+*dLM2++*eML1++*fLN0*gNL0^ab^ac^ad^ae^df^eg^fc^gb,10,3",-0.1031393,4770.378,33.271,CouldNotStabilize
"*aMM0-*bNM2+++*cMN1+++*dLM2+++*eML1+++*fLN0-*gNL0-^ab^ac^ad^ae^df^eg^bf^cg,35,3",11.22822,4696.821,28.44076,Success
"*aMM0----*bNM2+++*cMN1+++*dLM2+++*eML1+++*fLN0+*gNL0+^ab^ac^ad^ae^df^eg^fc^dg,35,3",14.36611,4975.221,31.75354,Success
"*aMM0*bNM2+*cMN1+*dLM2+*eML1+*fLN3---------------*gNL3---------------^ab^ac^ad^ae^cf^df^eg^bg,21,3",-0.06315888,2078.556,0.001127815,CouldNotStabilize
"*aMM0+*bNM2++*cMN1++*dLM2+*eML1+*fOM4*gNN4*hNL4*iMO4*jLN4*kKM4*lLL4*mMK4^ab^ac^ad^ae^bf^bg^bh^ci^cj^dk^dl^em^cg^dj^eh^el,6,1",3.199512,2280.768,16.74051,Success
"*aMM0+*bNM2+*cMN1+*dLM2+*eML1+*fMO1+++*gKM2+++*hMK1+++*iOM2+++*jNL0+++++*kLN0++++^ab^ac^ad^ae^cf^dg^eh^bi^ej^dk,46,3",-0.004664616,7694.491,0.3225883,CouldNotStabilize
"*aMM0--*bNM2++*cMN1+*dLM2+*eML1+*fMO1+++*gKM2+++*hMK1+++*iOM2+++*jNL0*kLN0^ab^ac^ad^ae^cf^dg^eh^bi^ej^dk^jb^kc,75,3",-0.02119065,5337.17,2.631666,CouldNotStabilize
"*aMM0+++++*bNM2+++++*cMN1++++*dLM2+++*eML1+++*fNN3*gLL3*iNL2++*hLN2++^ab^ac^ad^ae^cf^bf^eg^dg^hc^ib^ei^dh,20,3",-0.0002559161,4162.214,0.1105848,CouldNotStabilize
"*aMM0+++++*bNM2++++*cMN1++++*dLM2++++*eML1++++*fNN4++++^ab^ac^ad^ae^bf^cf,10,3",6.335402,3765.951,18.4894,Success
"*aMM0*bNM2+*cMN1+*dLM2+*eML1+*fLN3-------*gNL3--------^ab^ac^ad^ae^df^ef^cg^bg,6,3",-0.0004901184,2120.691,0.1529506,CouldNotStabilize
"*aMM0--*bNM2+*cMN1+*dLM2+*eML1+*fMO1+++*gKM2+++*hMK1+++*iOM2+++*jNL0*kLN0^ab^ac^ac^ad^ae^cf^dg^eh^bi^ej^dk,65,3",5.833401,5297.357,21.98901,Success
"*aMM0+++++*bNM3+++*cMN3+*dLM3*eML3*fOM1++*gMO2+++*hKM1+++*iMK2+++^ab^ac^ad^ae^bf^cg^dh^ei,5,3",-5.694047e-05,3753.832,0.1873438,CouldNotStabilize
"*aMM0++*bNM2+++*cMN1+++*dLM2+++*eML1+++*fNN3*gLL3^ab^ac^ad^ae^cf^eg^bf^dg,10,3",7.394014,2940.428,9.465554,Success
"*aMM0+*bNM2+++*cMN2+++*dLM1+++*eML1+++*fLN0++*gNL0++*hOM1++*iMO2++*jMK2++*kKM1++^ab^ac^ad^ae^df^eg^bh^ci^ej^dk^fc^gb,61,3",14.93447,6720.597,26.17039,Success
"*aMM2++++++++++++++++*bML3----------------*cNL2++++++++++++++++*dNK1++++++++*eNJ0++++++++++++++++*fMN4+*gLO1----------------^ab^bc^cd^be^ef^fg,70,3",0.0,0.0,0.0,Timeout
"*aMM0--*bNM2+*cMN1+*dLM2+*eML1+*fLN3-------*gNL3-------^ab^ac^ad^ae^df^ef^dg,6,3",0.0,0.0,0.0,Timeout
"*aMM4+++++++++*bNM4++++++++++++++++*cOM3----------------*dMN4----------------*eNN4*fMO1++*gLN2--------*hKN0----------------^ab^bc^ad^de^cf^fg^fh,70,3",0.0,0.0,0.0,Timeout
"*aMM2++++++++++++++++*bML3----------------*cNL2++++++++++++++++*dMN1--------*eLM1++^ab^bc^cd^be,70,3",0.0,0.0,0.0,Timeout
"*aMM0*bNM2*cMN1*dLM2*eML2*fLN0*gNL4^ab^ac^ad^ae^cf^bg,12,0",-0.1080863,3312.0,11.16982,CouldNotStabilize
"*aMM0+++++*bNM3*cMN3*dLM3*eML1*fOM2+++++*gMO2+++++*hMK2++++*iKM2++++^ab^ac^ad^ae^bf^cg^eh^di,5,3",-0.001230308,4274.128,2.024147,CouldNotStabilize
"*aMM0*bNM2*cMN1+*dLM2-*eLL2+^ab^ac^ad^ae,50,0",0.0,0.0,0.0,Timeout
"*aMM0+++++*bNM3*cMN1+++*dLM2+++*eML1+++*fNN3+*gNL3+*hLN3^ab^ac^ad^ae^bf^eg^ch,5,3",-0.4818539,3599.679,13.0792,CouldNotStabilize
"*aMM0+++++++*bNM3*cMN3+*dLM3-*eML3+*fOM1+++++*gMO2+++++*hKM1+*iMK2*jNL3+++++++*kLN3++++++++^ab^ac^ad^ae^bf^cg^dh^ei^bj^dk,5,3",-0.3845187,4700.108,7.262752,CouldNotStabilize
"*aMM0*bNM2+*cMN1+*dLM2+*eML1+*fLN3--------------*gNL3--------------^ab^ac^ad^ae^df^ef^bg^bg,6,3",10.43589,2083.329,11.78926,Success
"*aMM0++++++++++*bNM2+++*cMN1+++*dLM2+++*eML1+++*fLN0+++*gNL0+++*hOM1+++*iMO2+++*jMK2+++*kKM1+++^ab^ac^ad^ae^df^fc^eg^gb^bh^ci^ej^dk,61,3",23.63738,9767.656,14.17077,Success
"*aMM0*bNM2+*cMN1+*dLM2+*eML1+*fLN3--*gNL3-^ab^ac^ad^ae^df^eg,5,3",-0.0005298469,2165.911,0.2072429,CouldNotStabilize
"*aMM0+++++*bNM2+++++*cMN1+++++*dLM2+++++*eML1+++++*fLN0+++*gNL0+++*hOM1+++++*iMO2+++++*jMK2+++++*kKM1+++++*lLL3+++*mNN3+++^ab^ac^ad^ae^ef^cg^bh^ch^di^ei^bj^ek^cl^bm,25,3",0.0,0.0,0.0,Timeout
"*aMM2++++++++++++++++*bNM0++++++++++++++++*cOM4++++++++*dPM1----------------*eOL2++++++++++++++++*fOK0----------------*gNK1----------------*hNJ0++++++++++++++++*iMK1----------------*jNL0++++++++^ab^bc^cd^de^af^fg^dh^hi,70,3",0.0,0.0,0.0,Timeout
"*aMM0+++++*bNM2++++*cMN1++++*dLM2++++*eML1++++*fNL0++*gLN0++*hNN3*iLL3*jMO1++*kOM2++*lKM2+*mMK1+^ab^ac^ad^ae^ef^cg^dh^ei^bj^ek^dl^bm,25,3",0.0,0.0,0.0,Timeout
"*aMM0--*bNM2++*cMN1++*dLM2++*eML1++*fMO1+++*gKM2+++*hMK1+++*iOM2+++*jNL0+*kLN0^ab^ac^ad^ae^cf^dg^eh^bi^ej^dk^dk,60,3",-0.003221568,5639.0,0.5689355,CouldNotStabilize
"*aMM0++++++++++*bNM2+++*cMN1+++*dLM2+++*eML1+++*fMO1+++*gKM2+++*hMK1+++*iOM2+++*jNL0+*kLN0+^ab^ac^ad^ae^cf^dg^eh^bi^ej^dk^kc,47,3",23.41001,8945.723,14.66878,Success
"*aMM0+++++*bNM2+++++*cMN1+++*dLM2+++++*eML1+++++*fNN0+^ab^ac^ad^ae^bf^ef,5,3",-0.07003532,5559.219,4.762435,CouldNotStabilize
"*aMM0--*bNM2+*cMN1+*dLM2+*eML1+*fLN3---------------*gNL3-------------^ab^ac^ad^ae^df^eg^cf,9,3",-0.003890361,1761.809,0.2112434,CouldNotStabilize
"*aMM4----*bNM0++++++++++++++++*cLN3----------------*dNK1++++++++++++++++^ab^bc^cd,70,3",0.0,0.0,0.0,Timeout
"*aMM0+++*bNM2++*cMN1+++*dLM2++*eML1+++*fNL0+*gLN0^ab^ac^ad^ae^ef^dg,34,3",-0.2638539,5864.877,15.09196,CouldNotStabilize
"*aMM0+*bNM3+++*cMN3+++*dLM3+++*eML3+++*fOM4*gMO2*hKM2*iMK2^ab^ac^ad^ae^bf^cg^dh^ei,5,3",-0.6424357,2393.684,6.305664,CouldNotStabilize
"*aMM0+++++*bNM2+++*cMN1+++*dLM2+++*eML1+++*fNL0*gLN0^ab^ac^ad^ae^ef^dg^bg,30,3",10.94133,6270.201,36.90376,HitBoundary
"*aMM0-*bNM2++*cMN1++*dLM2+*eML1+*fNL3--------*gLN3---------^ab^ac^ad^ae^ef^dg,12,3",-0.006299376,2026.014,0.1541093,CouldNotStabilize
"*aMM0--*bNM2+*cMN1+*dLM2+*eML1+*fLN3-------*gNL3-------^ab^ac^ad^ae^df^ef^bg^bg,2,3",21.11246,1802.365,10.56054,CouldNotStabilize
"*aMM0+++++*bNM2+++++*cMN1+*dLM2+++*eML1+++^ab^ac^ad^ae,5,3",-7.78821e-06,3543.7,0.7608747,CouldNotStabilize
"*aMM0+++++*bNM2+++*cMN1+++*dLM2+++*eML1*fLN3*gNN3^ab^ac^ad^ae^cf^bg,30,0",-0.5401668,3508.339,22.88405,CouldNotStabilize
"*aMM3----*bNM2+++*cMN1+++*dLM2+++*eML1+++*fLN0++*gNL0++*hOM1+++*iMO2+++*jMK2+++*kKM1+++^ab^ac^ad^ae^df^fc^eg^gb^bh^ci^ej^dk,54,3",-0.2672045,5423.92,6.717178,CouldNotStabilize
"*aMM0+++++*bNM1*cMN0*dLM0*eML0*fOM1++++*gMO2++++*hKM1++++*iMK2++++*jNN3*kLL3^ab^ac^ad^ae^bf^cg^dh^ei^bj^dk,15,3",-0.0004885083,8204.152,18.86081,CouldNotStabilize
"*aMM2*bNM2+++*cMN1+++*dLM2+++*eML1+++*fNL0*gLN0^ab^ac^ad^ae^ef^dg,5,3",-0.004903067,3878.25,0.6933423,CouldNotStabilize
"*aMM4++++++++*bNM0++++++++++++++++*cNL0++++++++++++++++*dOL2++++++++++++++++*eNK1++++++++*fMK2----------------*gOK2----------------*hML1--------*iOM4++++++++++++++++*jNN2*kPL0++++++++++++++++*lPK1----------------^ab^bc^cd^de^df^dg^fh^fi^hj^ek^al,70,3",0.0,0.0,0.0,Timeout
"*aMM0++++++++*bNM2+++*cMN1+++*dLM2+++*eML1+++*fLN0++*gNL0+*hOM1+++*iMO2+++*jMK2+++*kKM1+++^ab^ac^ad^ae^df^fc^eg^gb^bh^ci^ej^dk,77,3",0.5501189,8481.386,4.708172,Success
"*aMM0+*bNM3*cMN1++*dLM2++*eML1++*fMO2+++*gOM1+++*hKM1+++*iMK2+++*jNN2++++*kLL2++*lLN1*mNL1^ab^ac^ad^ae^cf^bg^dh^ei^bj^ek^dl^bm,25,3",-0.0008686397,3670.744,1.446034,CouldNotStabilize
"*aMM0+++*bNM2*cMN1*dLM2*eML1*fOM1*gMO2*hKM1*iMK2*lKK4*kKL4*jLK4*mOL4*nOK4*oNK3*pLO4*qKO4*rKN4^ab^ac^ad^ae^bf^bg^bh^ci^cj^dk^dl^em^cg^dj^eh^el^ll^hm^kn^ho^jp^mq^dg^eh^hb,30,3",0.0,0.0,0.0,Timeout
"*aMM0+++++*bNM2+++++*cMN1+++++*dLM2+++++*eML1+++++*fLN0+++*gNL0+++*hOM1++++++*iMO2++++++*jMK2++++++*kKM1++++++^ab^ac^ad^ae^df^eg^bh^ci^ej^dk^fc^gb,60,3",2.989069,10082.42,93.2324,HitBoundary
"*aMM0+++++*bNM3*cMN1+++*dLM2++*eML1++^ab^ac^ad^ae,15,3",-0.6998767,3239.114,10.50144,CouldNotStabilize
"*aMM4++++++*bNM0++++*cMN3+++*dLM4+++*eML4+++*fOM3++++++++++*gMO3++++++*hKM1+++++++*iMK2++++++^ab^ac^ad^ae^bf^cg^dh^ei,20,3",-0.6847996,3881.261,2.487656,CouldNotStabilize
"*aMM0-*bNM2+++*cMN1+++*dLM2+++*eML1+++*fLN0+*gNL0+^ab^ac^ad^ae^df^ef^eg^bg,60,3",-0.2790667,5397.227,0.05752914,CouldNotStabilize
"*aMM0++++*bNM2++*cMN1+++*dLM1++*eML2+++*fNL0*gLN0*hMO1*iOM1^ab^ac^ad^ae^ef^dg^ch^bi,5,3",-0.000214834,6068.273,11.01859,CouldNotStabilize
"*aMM0+++++*bNM2++*cMN1*dLM2*eML1*fNN2*gLL4^ab^ac^ad^ae^cf^eg^bf^dg,20,3",-0.5207252,3126.45,6.423063,CouldNotStabilize
"*aMM3-*bNM0+*cMN0*dLM0*eML0*fOM1++++*gMO2++++*hKM1++++*iMK2++++*jNN3+*kLL3+^ab^ac^ad^ae^bf^cg^dh^ei^bj^dk,18,3",-0.03069994,7323.432,34.25552,CouldNotStabilize
"*aMM0+*bNM2*cMN1*dLM2*eML1*fOM2++*gMO2++*hKM2++*iMK2+++*jNN1++++*kLL1+++^ab^ac^ad^ae^bf^cg^dh^ei^bj^dk,15,3",-0.0006834618,3202.018,0.2252016,CouldNotStabilize
"*aMM0+*bNM3+++*cMN3+++*dLM3++*eML3+*fOM1+*gMO2++++*hKM1++++*iMK2+++^ab^ac^ad^ae^bf^cg^dh^ei,5,3",-0.001282635,2997.868,1.542552,CouldNotStabilize
"*aMM2++++++++++++++++*bML3----------------*cNL2++++++++++++++++*dNK1++++++++*eNJ0++++++++++++++++*fOK2----------------*gMK4--------*hMJ0++++++++*iLJ0----------------^ab^bc^ad^be^cf^cg^dh^fi,70,3",0.0,0.0,0.0,Timeout
"*aMM0+++++++++++++++*bNM2+++*cMN1+++*dLM2+++*eML1+++*fLN3*gNL3*hNN4^ab^ac^ad^ae^cf^bg^bh^ch,26,0",13.77301,7167.871,7.487348,Success
"*aMM0++++++*bNM0*cMN0*dLM0*eML3*fOM1+++*gMO2+++*hKM1+++*iMK2+++^ab^ac^ad^ae^bf^cg^dh^ei,5,3",-0.0002300712,8014.725,8.090609,CouldNotStabilize
"*aMM0+++++++++++++*bNM2+++*cMN1+++*dLM2++*eML1+*fMO1++++*gKM2+++*hMK1+++*iOM2+++*jNL0+*kLN0+^ab^ac^ad^ae^cf^dg^eh^bi^ej^dk^kc,56,3",-3.723487e-05,10018.07,0.3560703,CouldNotStabilize
"*aMM0+*bNM2+++*cMN2*dLM2+++*eML2+++*fNN3*gLL3*hOM2*iMO3^ab^ac^ad^ae^cf^bg^bh^ci,12,0",0.0,0.0,0.0,Timeout
"*aMM0--*bNM2+*cMN1+*dLM2+*eML1+*fLN3------------*gNL3------------^ab^ac^ad^ae^df^ef^cg^eg,6,3",0.5769725,1771.977,12.30073,Success
"*aMM0+++++*bNM2++++*cMN1++++*dLM2++++*eML1++++*fNN3*gLL3*hLN3+*iNL3+++^ab^ac^ad^ae^cf^eg^bf^dg^ch^dh^ei^ib,10,3",-0.001882315,4105.145,0.2907608,CouldNotStabilize
"*aMM0+++++*bNM2+++++*cMN1+++++*dLM2+++++*eML1+++++*fLL3++*gLN0+++++*hNL4*iOL2+*jMP1+*kKN1++^ab^ac^ad^ae^cf^bg^gh^gj^fi^fk,26,0",0.0,0.0,0.0,Timeout
